Provincia,Comune,Grado Scolastico,Descrizione Scuola,Cod Sede,Cod Scuola,Denominazione Scuola,Indirizzo e n. civico,C.A.P.,Comunita Collinare,Comunita Montana
CN,FOSSANO,1,SCUOLA D'INFANZIA,60012254,CN1A044003,E. ZANAROLI,VIA FOSSANO 48,12045,,
CN,FOSSANO,1,SCUOLA D'INFANZIA,60012255,CN1A04500V,NOSTRA SIGNORA DEL SALICE,CORSO COLOMBO 4,12045,,
CN,FOSSANO,1,SCUOLA D'INFANZIA,60012256,CNAA033014,GIANNI RODARI,VIA SPARLA 1,12045,,
CN,FOSSANO,1,SCUOLA D'INFANZIA,60012257,CNAA03203A,DI FRAZ.SAN SEBASTIANO,FRAZIONE SAN SEBASTIANO,12045,,
CN,FOSSANO,1,SCUOLA D'INFANZIA,60012258,CNAA032029,LUIGI DOMPE',PIAZZA LUIGI DOMPE' 2,12045,,
CN,FOSSANO,1,SCUOLA D'INFANZIA,60012259,CNAA032018,DI PIAZZA VITTORIO VENETO,PIAZZA VITTORIO VENETO,12045,,
CN,FOSSANO,1,SCUOLA D'INFANZIA,60012260,CNAA033025,CARLO COLLODI,VIA FORNACE 20,12045,,
CN,FOSSANO,2,SCUOLA PRIMARIA,60012261,CN1E00200V,S. DOMENICO,VIA BAVA SAN PAOLO 36,12045,,
CN,FOSSANO,2,SCUOLA PRIMARIA,60012262,CNEE033151,PRIMO LEVI,VIA F. SACCO 3,12045,,
CN,FOSSANO,2,SCUOLA PRIMARIA,60012263,CNEE03205N,DI FRAZ. MURAZZO,VIA CUNEO 197,12045,,
CN,FOSSANO,2,SCUOLA PRIMARIA,60012264,CNEE03203G,DI FRAZ.MADDALENE,VIA CENTALLO,12045,,
CN,FOSSANO,2,SCUOLA PRIMARIA,60012265,CNEE03201D,L. EINAUDI,VIA MATTEOTTI 33,12045,,
CN,FOSSANO,2,SCUOLA PRIMARIA,60012266,CNEE03306E,ITALO CALVINO,VIA GARIBALDI 5,12045,,
CN,FOSSANO,3,SCUOLA SEC. I GRADO,60012267,CNMM14800T,SACCO-BOETTO-PAGLIERI,VIA DANTE ALIGHIERI 18,12045,,
CN,FOSSANO,3,SCUOLA SEC. I GRADO,60012268,CNMM14800T,SACCO-BOETTO-PAGLIERI,PIAZZA DON MARIO PICCO 6,12045,,
CN,FOSSANO,4,IST. PROF. AGRICOLTURA E AMBIENTE,60012269,CNRA012019,P. BARBERO,VIA SANTUARIO 13/A,12045,,
CN,FOSSANO,4,IST. PROF. SERV. COMM. TURIS. PUBBL.,60012270,CNRC01701B,VALLAURI,VIA SAN GIOVANNI BOSCO 29,12045,,
CN,FOSSANO,4,IST. TECNICO COMMERCIALE,60012271,CNTD01701P,VALLAURI,VIA SAN GIOVANNI BOSCO 29,12045,,
CN,FOSSANO,4,IST. TECNICO COMMERCIALE,60012272,CNTD01701P,VALLAURI,VIA SAN GIOVANNI BOSCO 29,12045,,
CN,FOSSANO,4,I. T. INDUSTRIALE/I.T. SETT TECNOLOGICO,60012273,CNTF017022,VALLAURI,VIA SAN MICHELE 68,12045,,
CN,FOSSANO,4,I. T. INDUSTRIALE/I.T. SETT TECNOLOGICO,60012274,CNTF017022,VALLAURI,VIA SAN MICHELE 68,12045,,
CN,FOSSANO,4,LICEO SCIENTIFICO,60012275,CNPS010003,G.ANCINA,PIAZZA DON MARIO PICCO 6,12045,,
CN,FRABOSA SOPRANA,1,SCUOLA D'INFANZIA,60012276,CNAA812012,ANGELO SIBILLA,VIA ROMA 15,12082,,VALLI MONREGALESI
CN,FRABOSA SOPRANA,2,SCUOLA PRIMARIA,60012277,CNEE812017,DI FRABOSA SOPRANA,PIAZZA DEL MUNICIPIO,12082,,VALLI MONREGALESI
CN,FRABOSA SOTTANA,1,SCUOLA D'INFANZIA,60012278,CNAA812034,DI FRABOSA SOTTANA,VIA PIAVE 1,12083,,VALLI MONREGALESI
CN,FRABOSA SOTTANA,2,SCUOLA PRIMARIA,60012279,CNEE812028,DI FRABOSA SOTTANA,VIA IV NOVEMBRE 62,12083,,VALLI MONREGALESI
CN,GARESSIO,1,SCUOLA D'INFANZIA,60012280,CN1A04600P,CAMPIONI POLTI,PIAZZA SANTA CATERINA 7,12075,,ALTA VALLE TANARO
CN,GARESSIO,1,SCUOLA D'INFANZIA,60012281,CNAA83604N,DI GARESSIO,PIAZZA BALILLA,12075,,ALTA VALLE TANARO
CN,GARESSIO,2,SCUOLA PRIMARIA,60012282,CNEE83602R,M. VICARJ,PIAZZA BALILLA,12075,,ALTA VALLE TANARO
CN,GARESSIO,3,SCUOLA SEC. I GRADO,60012283,CNMM83601P,GIAN MARIA FASIANI,VIA VITTORIO EMANUELE 72,12075,,ALTA VALLE TANARO
CN,GENOLA,1,SCUOLA D'INFANZIA,60012284,CN1A04700E,GIAN BATTISTA REYNERI,VIA S. CIRIACO 13,12040,,
CN,GENOLA,2,SCUOLA PRIMARIA,60012285,CNEE03313V,LIDIA ROLFI,VIA S. CIRIACO 4,12040,,
CN,GENOLA,3,SCUOLA SEC. I GRADO,60012286,CNMM14802X,SACCO-BOETTO-PAGLIERI,VIA S. CIRIACO 19,12040,,
CN,GORZEGNO,2,SCUOLA PRIMARIA,60012287,CNEE81503R,DI GORZEGNO,PIAZZA DELLA CHIESA,12070,,LANGA VALLI BELBO VALLI BORMIDA E UZZONE
CN,GOVONE,1,SCUOLA D'INFANZIA,60012288,CN1A0900R,SANT'ANTONIO,VIA DE GASPERI 20,12040,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,GOVONE,1,SCUOLA D'INFANZIA,60012289,CNAA82302D,DI GOVONE,LOCALITA' MARTORIANA 1/A,12040,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,GOVONE,2,SCUOLA PRIMARIA,60012290,CNEE82303Q,DI GOVONE,LOCALITA' MARTORIANA N.1/A,12040,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,GOVONE,3,SCUOLA SEC. I GRADO,60012291,CNMM82301L,DI GOVONE,LOCALITA' MARTORIANA N.1/A,12040,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,GRINZANE CAVOUR,1,SCUOLA D'INFANZIA,60012292,CN1A04800A,MARIA JOSE',VIA ASILO 32,12060,COLLINE DI LANGA E DEL BAROLO,
CN,GRINZANE CAVOUR,2,SCUOLA PRIMARIA,60012293,CNEE84902V,DI GRINZANE,VIA BRICCO 15,12060,COLLINE DI LANGA E DEL BAROLO,
CN,GRINZANE CAVOUR,4,IST. PROF. AGRICOLTURA E AMBIENTE,60012294,CNRA01202A,P. BARBERO,VIA BRICCO 14,12060,COLLINE DI LANGA E DEL BAROLO,
CN,GUARENE,1,SCUOLA D'INFANZIA,60012295,CNAA062058,.,VIA ALDO MORO N. 2,12050,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,GUARENE,1,SCUOLA D'INFANZIA,60012296,CNAA062069, A. ROERO,VIA DUCA D'AOSTA 10,12050,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,GUARENE,2,SCUOLA PRIMARIA,60012297,CNEE06204C,ALDO MORO,VIA MULINO VECCHIO,12050,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,GUARENE,2,SCUOLA PRIMARIA,60012298,CNEE06203B,A. LUSSO,PIAZZA SAN ROCCO 6,12050,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,LAGNASCO,1,SCUOLA D'INFANZIA,60012299,CN1A049006,TAPPARELLI D'AZEGLIO,VIA TAPPARELLI 5,12030,,
CN,LAGNASCO,2,SCUOLA PRIMARIA,60012300,CNEE84504N,DI LAGNASCO,PIAZZA UMBERTO I 13,12030,,
CN,LA MORRA,1,SCUOLA D'INFANZIA,60012301,CNAA81902T,DI LA MORRA,VIA RICHIERI 5,12064,COLLINE DI LANGA E DEL BAROLO,
CN,LA MORRA,2,SCUOLA PRIMARIA,60012302,CNEE819034,TEN. EDOARDO BARBERIS,PIAZZA CASTELLO 8,12064,COLLINE DI LANGA E DEL BAROLO,
CN,LA MORRA,3,SCUOLA SEC. I GRADO,60012303,CNMM819011,DI LA MORRA,VIA CARLO ALBERTO 6,12064,COLLINE DI LANGA E DEL BAROLO,
CN,LEQUIO BERRIA,2,SCUOLA PRIMARIA,60012304,CNEE814075,DI LEQUIO BERRIA,VIA LANGA 5,12050,,ALTA LANGA
CN,LEQUIO BERRIA,3,SCUOLA SEC. I GRADO,60012305,CNMM81402V,DI LEQUIO BERRIA,VIA LANGA 5,12050,,ALTA LANGA
CN,LEQUIO TANARO,1,SCUOLA D'INFANZIA,60012306,CN1A05000A,DI LEQUIO TANARO,VIA CIGLIUTTI 3,12060,,
CN,LEQUIO TANARO,2,SCUOLA PRIMARIA,60012307,CNEE84604D,ANDREA VACHETTA,VIA GIACOMO CIGLIUTTI N.17,12060,,
CN,LESEGNO,1,SCUOLA D'INFANZIA,60012308,CNAA06602C,DI LESEGNO,VIA VIARIS 5,12076,,VALLI MONGIA CEVETTA E LANGA CEBANA
CN,LESEGNO,2,SCUOLA PRIMARIA,60012309,CNEE06605R,DI LESEGNO,VIA VIARIS 5,12076,,VALLI MONGIA CEVETTA E LANGA CEBANA
CN,LEVICE,1,SCUOLA D'INFANZIA,60012310,CNAA81502E,DI LEVICE,VIA VITTORIO VENETO 16,12070,,LANGA VALLI BELBO VALLI BORMIDA E UZZONE
CN,LIMONE PIEMONTE,1,SCUOLA D'INFANZIA,60012311,CN1A051006,DI LIMONE PIEMONTE,VIA EX CONVENTO 4,12015,,VALLI GESSO VERMENAGNA PESIO
CN,LIMONE PIEMONTE,2,SCUOLA PRIMARIA,60012312,CNEE81001G,DI LIMONE PIEMONTE,VIA MARRO 41,12015,,VALLI GESSO VERMENAGNA PESIO
CN,LIMONE PIEMONTE,4,EX ISTITUTO E SCUOLA MAGISTRALE,60012313,CNPM010015,E. DE AMICIS,VIA G. B. MARRO,12015,,VALLI GESSO VERMENAGNA PESIO
CN,LISIO,2,SCUOLA PRIMARIA,60012314,CNEE066103,DI LISIO,VIA ALDO BRACCO 7,12070,,VALLI MONGIA CEVETTA E LANGA CEBANA
CN,MAGLIANO ALFIERI,1,SCUOLA D'INFANZIA,60012315,CNAA82303E,DI MAGLIANO ALFIERI,VIA IV NOVEMBRE 25,12050,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,MAGLIANO ALFIERI,2,SCUOLA PRIMARIA,60012316,CNEE82304R,FEDERICO EUSEBIO,PIAZZA F. BERGAMASCO,12050,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,MAGLIANO ALPI,1,SCUOLA D'INFANZIA,60012317,CNAA80605V,DI MAGLIANO ALPI,VIA LANGHE 111,12060,,
CN,MAGLIANO ALPI,2,SCUOLA PRIMARIA,60012318,CNEE806054,DI MAGLIANO ALPI,VIA LANGHE 111,12060,,
CN,MANGO,1,SCUOLA D'INFANZIA,60012319,CNAA83705E,DI MANGO,VIA CIRCONVALLAZIONE 43,12056,UNIONE DI COMUNI SEI IN LANGA,
CN,MANGO,2,SCUOLA PRIMARIA,60012320,CNEE83705Q,DI MANGO,VIA CIRCONVALLAZIONE 43,12056,UNIONE DI COMUNI SEI IN LANGA,
CN,MANGO,3,SCUOLA SEC. I GRADO,60012321,CNMM83702G,E. FERMI,VIA CIRCONVALLAZIONE 43,12056,UNIONE DI COMUNI SEI IN LANGA,
CN,MANTA,1,SCUOLA D'INFANZIA,60012322,CN1A052002,DI MANTA,VIA SALUZZO 2,12030,,
CN,MANTA,2,SCUOLA PRIMARIA,60012323,CNEE05902E,DI MANTA,PIAZZA A. DAMIANO 1,12030,,
CN,MANTA,3,SCUOLA SEC. I GRADO,60012324,CNMM154016,DI MANTA,VIA GARIBALDI 61,12030,,
CN,MARENE,1,SCUOLA D'INFANZIA,60012325,CN1A05300T,SANTA TERESA DEL BAMBIN GESU',VIA G. MARCONI 12,12030,,
CN,MARENE,2,SCUOLA PRIMARIA,60012326,CNEE07301Q,LUIGI EINAUDI,VIA GALVAGNO 17,12030,,
CN,MARENE,3,SCUOLA SEC. I GRADO,60012327,CNMM147013,SCHIAPARELLI-MARCONI,VIA TRIESTE 9,12030,,
CN,MARGARITA,1,SCUOLA D'INFANZIA,60012328,CNAA80203D,G. RABBIA,VIA G. VIGLIERO 6,12040,,
CN,MARGARITA,2,SCUOLA PRIMARIA,60012329,CNEE80203P,DON MILANI,PIAZZA G. MARCONI 3,12040,,
CN,MARTINIANA PO,1,SCUOLA D'INFANZIA,60012330,CNAA805031,DI MARTINIANA PO,VIA ROMA 29,12030,,VALLI PO BRONDA E INFERNOTTO
CN,MARTINIANA PO,2,SCUOLA PRIMARIA,60012331,CNEE805047,BAUDINO,VIA ROMA 29,12030,,VALLI PO BRONDA E INFERNOTTO
CN,MOMBASIGLIO,1,SCUOLA D'INFANZIA,60012332,CNAA06603D,DI MOMBASIGLIO,PIAZZA MUNICIPIO 1,12070,,VALLI MONGIA CEVETTA E LANGA CEBANA
CN,MOMBASIGLIO,2,SCUOLA PRIMARIA,60012333,CNEE06606T,DI MOMBASIGLIO,PIAZZA MUNICIPIO 1,12070,,VALLI MONGIA CEVETTA E LANGA CEBANA
CN,MONASTERO DI VASCO,1,SCUOLA D'INFANZIA,60012334,CNAA812045,DI MONASTERO DI VASCO,VIA DON DHO,12080,,VALLI MONREGALESI
CN,MONASTERO DI VASCO,2,SCUOLA PRIMARIA,60012335,CNEE81207D,DI MONASTERO DI VASCO,PIAZZA DON A. DHO 5,12080,,VALLI MONREGALESI
CN,MONASTEROLO DI SAVIGLIANO,1,SCUOLA D'INFANZIA,60012336,CN1A05400N,.,VIA MAZZINI 2,12030,,
CN,MONASTEROLO DI SAVIGLIANO,2,SCUOLA PRIMARIA,60012337,CNEE83102N,BEPPE FENOGLIO,VIA SILVIO PELLICO 1,12030,,
CN,MONDOVI',1,SCUOLA D'INFANZIA,60012338,CN1A056009,DON CAMPANA,VIA S.BIAGIO 5,12084,,
CN,MONDOVI',1,SCUOLA D'INFANZIA,60012339,CN1A05500D,SAN DOMENICO,PIAZZA SAN GIOVANNI 8,12084,,
CN,MONDOVI',1,SCUOLA D'INFANZIA,60012340,CN1A057005,MARIA IMMACOLATA,VIA FOSSANO 15,12084,,
CN,MONDOVI',1,SCUOLA D'INFANZIA,60012341,CNAA03705G,DI RIFREDDO,LOC. RIFREDDO 2,12084,,
CN,MONDOVI',1,SCUOLA D'INFANZIA,60012342,CNAA03702C,MONS. A BRUNO,VIA DEI TIGLI 1,12084,,
CN,MONDOVI',1,SCUOLA D'INFANZIA,60012343,CNAA03701B,GRILLO PARLANTE,VIA BRA 45,12084,,
CN,MONDOVI',1,SCUOLA D'INFANZIA,60012344,CNAA069042,BRUNO LOVESIO,PIAZZA D'ARMI N. 11,12084,,
CN,MONDOVI',1,SCUOLA D'INFANZIA,60012345,CNAA06901V,DI BORGO FERRONE,CORSO EUROPA 24,12084,,
CN,MONDOVI',1,SCUOLA D'INFANZIA,60012346,CNAA06902X,DEL BORGATO,VIA ODERDA 23,12084,,
CN,MONDOVI',1,SCUOLA D'INFANZIA,60012347,CNAA03706L,G. ROATTA DARDANELLI,STRADA DEI BERTINI 2/C,12084,,
CN,MONDOVI',1,SCUOLA D'INFANZIA,60012348,CNAA069031,DEI PIANI,VIA SAN FRANCESCO 2,12084,,
CN,MONDOVI',2,SCUOLA PRIMARIA,60012349,CNEE069047,LIDIA ROLFI BECCARIA,VIA VICO 56,12084,,
CN,MONDOVI',2,SCUOLA PRIMARIA,60012350,CNEE069036,AIRALDI,PIAZZA SAN GIOVANNI IN LUPAZZANIO 8,12084,,
CN,MONDOVI',2,SCUOLA PRIMARIA,60012351,CNEE03701L,C. CALLERI,VIA MATTEOTTI 9,12084,,
CN,MONDOVI',2,SCUOLA PRIMARIA,60012352,CNEE03702N,VIA CN,VIA NINO MANERA 25,12084,,
CN,MONDOVI',2,SCUOLA PRIMARIA,60012353,CNEE037125,DI BORGO ARAGNO,CORSO MILANO 32,12084,,
CN,MONDOVI',2,SCUOLA PRIMARIA,60012354,CNEE03706T,MONS. A. BRUNO,VIA DEI TIGLI 1,12084,,
CN,MONDOVI',2,SCUOLA PRIMARIA,60012355,CNEE037136,DI BREOLUNGI,STRADA DEI BERTINI 2/A,12084,,
CN,MONDOVI',2,SCUOLA PRIMARIA,60012356,CNEE069014,MARIO TRIGARI,VIA G. MANESSERO 8,12084,,
CN,MONDOVI',2,SCUOLA PRIMARIA,60012357,CNEE069025,DI BORGO FERRONE,CORSO ALPI 48,12084,,
CN,MONDOVI',3,SCUOLA SEC. I GRADO,60012358,CNMM14900N,GALLO-CORDERO-FRANK,PIAZZA PEROTTI 2,12084,,
CN,MONDOVI',3,SCUOLA SEC. I GRADO,60012359,CNMM14900N,GALLO-CORDERO-FRANK,VIA DEL RISORGIMENTO 16,12084,,
CN,MONDOVI',3,SCUOLA SEC. I GRADO,60012360,CNMM14900N,GALLO-CORDERO-FRANK,VIA DELLE SCUOLE 31,12084,,
CN,MONDOVI',4,EX ISTITUTO E SCUOLA MAGISTRALE,60012361,CNPM00101A,ROSA GOVONE,VIA DELLE SCUOLE 23,12084,,
CN,MONDOVI',4,IST. PROF. ATIPICO,60012362,CNRH01000R,GIOLITTI,PIAZZA IV NOVEMBRE,12084,,
CN,MONDOVI',4,IST. PROF. IND. E ARTIG.,60012363,CNRI01301R,FELICE GARELLI,VIA BONA 4,12084,,
CN,MONDOVI',4,IST. PROF. SANITARIO E AUSILIARIO,60012364,CNRI01301R,FELICE GARELLI,VIA BONA 4,12084,,
CN,MONDOVI',4,IST. PROF. SERV. COMM. TURIS. PUBBL.,60012365,CNRC013014,MARISA BELLISARIO,VIA NINO MANERA 33,12084,,
CN,MONDOVI',4,IST. PROF. SERVIZI ALBERGHIERI,60012366,CNRH01000R,GIOLITTI,PIAZZA IV NOVEMBRE 6,12084,,
CN,MONDOVI',4,IST. PROF. SERVIZI ALBERGHIERI,60012367,CNRH01000R,GIOLITTI,PIAZZA IV NOVEMBRE,12084,,
CN,MONDOVI',4,IST. TECNICO AGRARIO,60012368,CNTA00801D,G. CIGNA,VIA NINO MANERA 13,12084,,
CN,MONDOVI',4,IST. TECNICO COMMERCIALE,60012369,CNTD09000Q,G. BARUFFI,VIA E. TORTORA 48,12084,,
CN,MONDOVI',4,IST. TECNICO PER GEOMETRI,60012370,CNTD09000Q,G. BARUFFI,VIA E. TORTORA 48,12084,,
CN,MONDOVI',4,IST. TECNICO PER GEOMETRI,60012371,CNTD090505,G. BARUFFI,VIA E. TORTORA 48,12084,,
CN,MONDOVI',4,IST. TECNICO PERITI AZIENDALI,60012372,CNTD09000Q,G. BARUFFI,VIA E. TORTORA 48,12084,,
CN,MONDOVI',4,I. T. INDUSTRIALE/I.T. SETT TECNOLOGICO,60012373,CNTF008016,G. CIGNA,VIA DI CURAZZA 15,12084,,
CN,MONDOVI',4,LICEO CLASSICO,60012374,CNPC001016,G. B. BECCARIA,PIAZZA 4 NOVEMBRE 5,12084,,
CN,MONDOVI',4,LICEO SCIENTIFICO,60012375,CNPS04000V,G. VASCO,PIAZZA IV NOVEMBRE 4,12084,,
CN,MONDOVI',4,LICEO SCIENTIFICO,60012376,CNPS04000V,G. VASCO,VIA DELLE SCUOLE,12084,,
CN,MONESIGLIO,1,SCUOLA D'INFANZIA,60012377,CNAA81503G,DI MONESIGLIO,PIAZZA XX SETTEMBRE 1,12077,,LANGA VALLI BELBO VALLI BORMIDA E UZZONE
CN,MONESIGLIO,2,SCUOLA PRIMARIA,60012378,CNEE81506X,TEONESTO BALOCCO,PIAZZA XX SETTEMBRE,12077,,LANGA VALLI BELBO VALLI BORMIDA E UZZONE
CN,MONESIGLIO,3,SCUOLA SEC. I GRADO,60012379,CNMM81502P,DI MONESIGLIO,PIAZZA XX SETTEMBRE,12077,,LANGA VALLI BELBO VALLI BORMIDA E UZZONE
CN,MONFORTE D'ALBA,1,SCUOLA D'INFANZIA,60012380,CNAA81904X,DI MONFORTE D'ALBA,VIA MARCONI 14,12065,COLLINE DI LANGA E DEL BAROLO,
CN,MONFORTE D'ALBA,2,SCUOLA PRIMARIA,60012381,CNEE819045,DI MONFORTE D'ALBA,VIA RODDINO 1,12065,COLLINE DI LANGA E DEL BAROLO,
CN,MONFORTE D'ALBA,3,SCUOLA SEC. I GRADO,60012382,CNMM819022,DI MONFORTE D'ALBA,VIA RODDINO 1,12065,COLLINE DI LANGA E DEL BAROLO,
CN,MONTA',1,SCUOLA D'INFANZIA,60012383,CNAA82101R,DI MONTA',CORSO A. DE GASPERI 13,12046,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,MONTA',1,SCUOLA D'INFANZIA,60012384,CNAA82103V,DI SAN ROCCO,VIA S.ROCCO 43,12046,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,MONTA',2,SCUOLA PRIMARIA,60012385,CNEE821023,DI SAN ROCCO,VIA S.ROCCO,12046,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,MONTA',2,SCUOLA PRIMARIA,60012386,CNEE821012,DI MONTA',VIA ROMA 18,12046,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,MONTA',3,SCUOLA SEC. I GRADO,60012387,CNMM821011,DI MONTA',CORSO A. DE GASPERI 15,12046,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,MONTALDO DI MONDOVI',2,SCUOLA PRIMARIA,60012388,CNEE81101B,GIORDANO OTTOLINI,VIA COSTANZO CAVALLO 8,12080,,VALLI MONREGALESI
CN,MONTALDO ROERO,1,SCUOLA D'INFANZIA,60012389,CNAA82201L,DI MONTALDO ROERO,VIA ROMA 58,12040,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,MONTALDO ROERO,2,SCUOLA PRIMARIA,60012390,CNEE82202V,DI MONTALDO ROERO,VIA ROMA 58,12040,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,MONTANERA,1,SCUOLA D'INFANZIA,60012391,CNAA80205G,DI MONTANERA,VIA CAMPO SPORTIVO 3,12040,,
CN,MONTANERA,2,SCUOLA PRIMARIA,60012392,CNEE80204Q,DI MONTANERA,VIA CAMPO SPORTIVO 3,12040,,
CN,MONTEU ROERO,1,SCUOLA D'INFANZIA,60012393,CNAA82203P,DI MONTEU ROERO,PIAZZA ROMA 5,12040,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,MONTEU ROERO,2,SCUOLA PRIMARIA,60012394,CNEE822041,DI MONTEU ROERO,PIAZZA ROMA 5,12040,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,MONTICELLO D'ALBA,1,SCUOLA D'INFANZIA,60012395,CNAA06104B,VERANI,VIA M. NANTIAT 9/A,12066,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,MONTICELLO D'ALBA,2,SCUOLA PRIMARIA,60012396,CNEE06103G,AUGUSTO DACOMO,VIA M. NANTIAT 2,12066,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,MONTICELLO D'ALBA,3,SCUOLA SEC. I GRADO,60012397,CNMM15302B,MACRINO,PIAZZA G. MARCONI 2,12066,CONSORZIO COMUNIT` COLLINARE DEL ROERO,
CN,MORETTA,1,SCUOLA D'INFANZIA,60012398,CNAA070013,DI MORETTA,VIA PALLIERI 18/A,12033,,
CN,MORETTA,2,SCUOLA PRIMARIA,60012399,CNEE070029,G. PRAT,VIA ROMA 32,12033,,
CN,MORETTA,2,SCUOLA PRIMARIA,60012400,CNEE070029,DI MORETTA,VIA P. CRAVERI,12033,,
CN,MORETTA,3,SCUOLA SEC. I GRADO,60012401,CNMM83101G,G. B. BALBIS,VIA MARTIRI DELLA LIBERTA' 10,12033,,
CN,MOROZZO,1,SCUOLA D'INFANZIA,60012402,CNAA80204E,DI MOROZZO,VIA EULA,12040,,
CN,MOROZZO,2,SCUOLA PRIMARIA,60012403,CNEE80205R,DI MOROZZO,PIAZZA C. BARBERO 8,12040,,
CN,MOROZZO,3,SCUOLA SEC. I GRADO,60012404,CNMM80201G,VINCENZO PEYRONE,VIA L.EULA 8,12040,,
CN,MURAZZANO,1,SCUOLA D'INFANZIA,60012405,CNAA81301T,DI MURAZZANO,VIA CELESTINO D'ASTE,12060,,ALTA LANGA
CN,MURAZZANO,2,SCUOLA PRIMARIA,60012406,CNEE813013,DI MURAZZANO,PIAZZA MONSIGNOR DADONE N. 1,12060,,ALTA LANGA
CN,MURAZZANO,3,SCUOLA SEC. I GRADO,60012407,CNMM813023,DI MURAZZANO,PIAZZA MONSIGNOR DADONE N. 1,12060,,ALTA LANGA
CN,MURELLO,1,SCUOLA D'INFANZIA,60012408,CN1A058001,DI MURELLO,VIA CADUTI MURELLESI 61,12030,,
CN,MURELLO,2,SCUOLA PRIMARIA,60012409,CNEE83803D,E. CALANDRA,PIAZZA DELLA CHIESA 6,12030,,
CN,NARZOLE,1,SCUOLA D'INFANZIA,60012410,CN1A05900R,DI NARZOLE,VIA UMBERTO I 9,12068,,
CN,NARZOLE,2,SCUOLA PRIMARIA,60012411,CNEE82504C,DI NARZOLE,VIA MICHELANGELO N.5,12068,,
CN,NARZOLE,3,SCUOLA SEC. I GRADO,60012412,CNMM825029,DI NARZOLE,PIAZZA GIOVANNI XXIII,12068,,
CN,NEIVE,1,SCUOLA D'INFANZIA,60012413,CNAA83704D,DI NEIVE,VICOLO DELL' ASILO 2,12057,UNIONE DI COMUNI SEI IN LANGA,
CN,NEIVE,1,SCUOLA D'INFANZIA,60012414,CNAA83702B,DI BORGO NUOVO,VIA CESARE PAVESE 3,12052,UNIONE DI COMUNI SEI IN LANGA,
CN,NEIVE,2,SCUOLA PRIMARIA,60012415,CNEE83703N,DI BORGO NUOVO,VIA SALVO D'ACQUISTO 7,12052,UNIONE DI COMUNI SEI IN LANGA,
CN,NEIVE,3,SCUOLA SEC. I GRADO,60012416,CNMM83701E,E.MONTALE,VIA CESARE PAVESE 3,12057,UNIONE DI COMUNI SEI IN LANGA,
CN,NEIVE,4,IST. PROF. ATIPICO,60012417,CNRI004012,P. CILLARIO FERRERO,VIA ROCCA 10,12052,UNIONE DI COMUNI SEI IN LANGA,
CN,NEIVE,4,IST. PROF. IND. E ARTIG.,60012418,CNRI004012,P. CILLARIO FERRERO,VIA ROCCA 10,12052,UNIONE DI COMUNI SEI IN LANGA,
CN,NIELLA BELBO,1,SCUOLA D'INFANZIA,60012419,CNAA81405T,DI NIELLA BELBO,PIAZZA SAN GIORGIO 14,12050,,ALTA LANGA
CN,NIELLA BELBO,2,SCUOLA PRIMARIA,60012420,CNEE814086,DI NIELLA BELBO,PIAZZA S. BERNARDINO 3,12050,,ALTA LANGA
CN,NIELLA TANARO,1,SCUOLA D'INFANZIA,60012421,CNAA811016,DI NIELLA TANARO,VIA XX SETTEMBRE 110,12060,,VALLI MONREGALESI
CN,NIELLA TANARO,2,SCUOLA PRIMARIA,60012422,CNEE81102C,DI NIELLA TANARO,VIA XX SETTEMBRE 108,12060,,VALLI MONREGALESI
CN,NOVELLO,1,SCUOLA D'INFANZIA,60012423,CNAA81903V,SACRA FAMIGLIA,PIAZZA VITTORIO EMANUELE II 3,12060,COLLINE DI LANGA E DEL BAROLO,
CN,NOVELLO,2,SCUOLA PRIMARIA,60012424,CNEE819023,DI NOVELLO,VIA GIORDANO 59-61,12060,COLLINE DI LANGA E DEL BAROLO,
CN,NUCETTO,1,SCUOLA D'INFANZIA,60012425,CNAA83603L,DI NUCETTO,VIA LUNGO TANARO,12070,,ALTA VALLE TANARO
CN,NUCETTO,2,SCUOLA PRIMARIA,60012426,CNEE83605X,DI NUCETTO,VIA LUNGO TANARO,12070,,ALTA VALLE TANARO
